mlb;sku;gtin;title;date_created;ultima_venda;status;parent_item_id;tipo;envio;stock_total;stock_source;stock_variations_count;sales_units;sold_value_cents;variation_id;variation_name
MLB3816161433;98315;;Namoradeira E Poltrona Pé De Ferro Dourado Elisa Bouclê;2024-08-14;;active;;Classico;Por conta do comprador;137;variation;1;;;184269593839;Cor: Azul | Desenho do tecido: Texturizado
MLB3816161433;98315;;Namoradeira E Poltrona Pé De Ferro Dourado Elisa Bouclê;2024-08-14;;active;;Classico;Por conta do comprador;137;variation;1;;;184269593841;Cor: Bege | Desenho do tecido: Texturizado
MLB3816161433;98315;;Namoradeira E Poltrona Pé De Ferro Dourado Elisa Bouclê;2024-08-14;;active;;Classico;Por conta do comprador;137;variation;1;;;184269593843;Cor: Cinza | Desenho do tecido: Texturizado
MLB3816161433;98315;;Namoradeira E Poltrona Pé De Ferro Dourado Elisa Bouclê;2024-08-14;;active;;Classico;Por conta do comprador;137;variation;1;;;184269593845;Cor: Grafite | Desenho do tecido: Texturizado
MLB3816161433;98315;;Namoradeira E Poltrona Pé De Ferro Dourado Elisa Bouclê;2024-08-14;;active;;Classico;Por conta do comprador;137;variation;1;;;184269593847;Cor: Menta | Desenho do tecido: Texturizado
MLB3816161433;98315;;Namoradeira E Poltrona Pé De Ferro Dourado Elisa Bouclê;2024-08-14;;active;;Classico;Por conta do comprador;137;variation;1;;;184269593849;Cor: Mostarda | Desenho do tecido: Texturizado
MLB3816161433;98315;;Namoradeira E Poltrona Pé De Ferro Dourado Elisa Bouclê;2024-08-14;;active;;Classico;Por conta do comprador;137;variation;1;;;184269593851;Cor: Off white | Desenho do tecido: Texturizado
MLB3816161433;98315;;Namoradeira E Poltrona Pé De Ferro Dourado Elisa Bouclê;2024-08-14;;active;;Classico;Por conta do comprador;137;variation;1;;;184269593853;Cor: Rose | Desenho do tecido: Texturizado
MLB3816161433;98315;;Namoradeira E Poltrona Pé De Ferro Dourado Elisa Bouclê;2024-08-14;;active;;Classico;Por conta do comprador;137;variation;1;;;184269593855;Cor: Terra | Desenho do tecido: Texturizado
MLB3816161433;98315;;Namoradeira E Poltrona Pé De Ferro Dourado Elisa Bouclê;2024-08-14;;active;;Classico;Por conta do comprador;137;variation;1;;;184269593857;Cor: Verde | Desenho do tecido: Texturizado
MLB3816161433;98315;;Namoradeira E Poltrona Pé De Ferro Dourado Elisa Bouclê;2024-08-14;;active;;Classico;Por conta do comprador;0;variation;1;;;184269593859;Cor: Verde menta | Desenho do tecido: Texturizado
MLB3826675651;98835;;Sofá Namoradeira 2 Lug Industrial Preto Stella Noz/linho;2024-08-23;;active;;Premium;Por conta do comprador;1001;variation;1;;;181468635254;Cor: Bege
MLB3826675651;98835;;Sofá Namoradeira 2 Lug Industrial Preto Stella Noz/linho;2024-08-23;;active;;Premium;Por conta do comprador;1000;variation;1;;;181468635256;Cor: Cinza
MLB3826675651;98835;;Sofá Namoradeira 2 Lug Industrial Preto Stella Noz/linho;2024-08-23;;active;;Premium;Por conta do comprador;1000;variation;1;;;181468635258;Cor: Grafite
MLB3826675651;98835;;Sofá Namoradeira 2 Lug Industrial Preto Stella Noz/linho;2024-08-23;;active;;Premium;Por conta do comprador;1000;variation;1;;;181468635260;Cor: Preto
MLB3861128537;74560;7908575994379;Aparador Buffet 4 Portas Belle 170 Cm Champagne E Cedro Bege;2024-09-26;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3858210175;99493;;Sofá 2 Lugares Living 160cm Pé Ferro Dourado Maraú Veludo;2024-09-23;;active;;Premium;Por conta do comprador;1;variation;1;;;185049233381;Cor: Azul-marinho
MLB3858210175;99493;;Sofá 2 Lugares Living 160cm Pé Ferro Dourado Maraú Veludo;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185049233383;Cor: Bege
MLB3858210175;99493;;Sofá 2 Lugares Living 160cm Pé Ferro Dourado Maraú Veludo;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185049233385;Cor: Cinza
MLB3858210175;99493;;Sofá 2 Lugares Living 160cm Pé Ferro Dourado Maraú Veludo;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185049233387;Cor: Marrom
MLB3858210175;99493;;Sofá 2 Lugares Living 160cm Pé Ferro Dourado Maraú Veludo;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185049233389;Cor: Preto
MLB3858210175;99493;;Sofá 2 Lugares Living 160cm Pé Ferro Dourado Maraú Veludo;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185049233391;Cor: Rose
MLB3858210175;99493;;Sofá 2 Lugares Living 160cm Pé Ferro Dourado Maraú Veludo;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185049233395;Cor: Verde
MLB3858210175;99493;;Sofá 2 Lugares Living 160cm Pé Ferro Dourado Maraú Veludo;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185049233397;Cor: Vermelho
MLB3858556363;99709-99355;;Sofá 2 Lugares Living 172cm Pé Madeira Valença Nozes/veludo;2024-09-23;;active;;Premium;Por conta do comprador;1000;variation;1;;;185055474271;Cor: Bege
MLB3858556363;99709-99357;;Sofá 2 Lugares Living 172cm Pé Madeira Valença Nozes/veludo;2024-09-23;;active;;Premium;Por conta do comprador;1000;variation;1;;;185055474273;Cor: Cinza
MLB3858556363;99709-99359;;Sofá 2 Lugares Living 172cm Pé Madeira Valença Nozes/veludo;2024-09-23;;active;;Premium;Por conta do comprador;1000;variation;1;;;185055474275;Cor: Preto
MLB3858556363;99709-99361;;Sofá 2 Lugares Living 172cm Pé Madeira Valença Nozes/veludo;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185055474277;Cor: Rose
MLB5078988542;99765;;Sofá 3 Lugares Living 192cm Pé Madeira Valença Pto/veludo;2024-09-24;;active;;Premium;Por conta do comprador;1000;variation;1;;;181760817194;Cor: Azul | Desenho do tecido: Liso
MLB5078988542;99765;;Sofá 3 Lugares Living 192cm Pé Madeira Valença Pto/veludo;2024-09-24;;active;;Premium;Por conta do comprador;1000;variation;1;;;181760817196;Cor: Bege | Desenho do tecido: Liso
MLB5078988542;99765;;Sofá 3 Lugares Living 192cm Pé Madeira Valença Pto/veludo;2024-09-24;;active;;Premium;Por conta do comprador;1000;variation;1;;;181760817198;Cor: Cinza | Desenho do tecido: Liso
MLB5078988542;99765;;Sofá 3 Lugares Living 192cm Pé Madeira Valença Pto/veludo;2024-09-24;;active;;Premium;Por conta do comprador;1000;variation;1;;;181760817200;Cor: Marrom | Desenho do tecido: Liso
MLB5078988542;99765;;Sofá 3 Lugares Living 192cm Pé Madeira Valença Pto/veludo;2024-09-24;;active;;Premium;Por conta do comprador;0;variation;1;;;181760817202;Cor: Rose | Desenho do tecido: Liso
MLB5078988542;99765;;Sofá 3 Lugares Living 192cm Pé Madeira Valença Pto/veludo;2024-09-24;;active;;Premium;Por conta do comprador;1000;variation;1;;;181760817204;Cor: Terracota | Desenho do tecido: Liso
MLB5078988542;99765;;Sofá 3 Lugares Living 192cm Pé Madeira Valença Pto/veludo;2024-09-24;;active;;Premium;Por conta do comprador;1000;variation;1;;;181760817206;Cor: Verde | Desenho do tecido: Liso
MLB5078988542;99765;;Sofá 3 Lugares Living 192cm Pé Madeira Valença Pto/veludo;2024-09-24;;active;;Premium;Por conta do comprador;1000;variation;1;;;181760817208;Cor: Vermelho | Desenho do tecido: Liso
MLB3858467637;99625;;Sofá 2 Lugares Living 135cm Pé Ferro Dourado Maraú Linho;2024-09-23;;active;;Premium;Por conta do comprador;3;variation;1;;;185053667039;Cor: Bege
MLB3858467637;99625;;Sofá 2 Lugares Living 135cm Pé Ferro Dourado Maraú Linho;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185053667037;Cor: Areia
MLB3858467637;99625;;Sofá 2 Lugares Living 135cm Pé Ferro Dourado Maraú Linho;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185053667041;Cor: Cinza
MLB3858467637;99625;;Sofá 2 Lugares Living 135cm Pé Ferro Dourado Maraú Linho;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185053667043;Cor: Grafite
MLB3858332799;99563;;Sofá 2 Lugares Living 135cm Pé Ferro Pto Maraú Bouclê;2024-09-23;;active;;Premium;Por conta do comprador;5;variation;1;;;185052311477;Cor: Bege
MLB3858332799;99563;;Sofá 2 Lugares Living 135cm Pé Ferro Pto Maraú Bouclê;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185052311475;Cor: Azul
MLB3858332799;99563;;Sofá 2 Lugares Living 135cm Pé Ferro Pto Maraú Bouclê;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185052311479;Cor: Cinza
MLB3858332799;99563;;Sofá 2 Lugares Living 135cm Pé Ferro Pto Maraú Bouclê;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185052311481;Cor: Cinza claro
MLB3858332799;99563;;Sofá 2 Lugares Living 135cm Pé Ferro Pto Maraú Bouclê;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185052311483;Cor: Creme
MLB3858332799;99563;;Sofá 2 Lugares Living 135cm Pé Ferro Pto Maraú Bouclê;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185052311485;Cor: Mostarda
MLB3858332799;99563;;Sofá 2 Lugares Living 135cm Pé Ferro Pto Maraú Bouclê;2024-09-23;;active;;Premium;Por conta do comprador;0;variation;1;;;185052311487;Cor: Verde
MLB5018644994;98785;;Namoradeira E Poltrona Industrial Dourado Stella Noz/linho;2024-08-23;;active;;Premium;Por conta do comprador;1001;variation;1;;;184462570099;Cor: Bege
MLB5018644994;98785;;Namoradeira E Poltrona Industrial Dourado Stella Noz/linho;2024-08-23;;active;;Premium;Por conta do comprador;1000;variation;1;;;184462570101;Cor: Cinza
MLB5018644994;98785;;Namoradeira E Poltrona Industrial Dourado Stella Noz/linho;2024-08-23;;active;;Premium;Por conta do comprador;1000;variation;1;;;184462570103;Cor: Grafite
MLB5018644994;98785;;Namoradeira E Poltrona Industrial Dourado Stella Noz/linho;2024-08-23;;active;;Premium;Por conta do comprador;1000;variation;1;;;184462570105;Cor: Preto
MLB5001123250;76766;7908670833955;Poltrona Decorativa Sala Suede Base Industrial D'rossi Liso Dourado Bege;2024-08-15;;active;;Premium;Frete gratis;999;item;0;;;;
MLB5002372470;98735;;Poltrona Sala Estar Decorativa Giratória Orgânica Lua Suede;2024-08-16;;active;;Premium;Por conta do comprador;1000;variation;1;;;181389196744;Cor: Bege | Desenho do tecido: Liso
MLB5002372470;98735;;Poltrona Sala Estar Decorativa Giratória Orgânica Lua Suede;2024-08-16;;active;;Premium;Por conta do comprador;1000;variation;1;;;181389196742;Cor: Azul-marinho | Desenho do tecido: Liso
MLB5002372470;98735;;Poltrona Sala Estar Decorativa Giratória Orgânica Lua Suede;2024-08-16;;active;;Premium;Por conta do comprador;1000;variation;1;;;181389196746;Cor: Cinza | Desenho do tecido: Liso
MLB5002372470;98735;;Poltrona Sala Estar Decorativa Giratória Orgânica Lua Suede;2024-08-16;;active;;Premium;Por conta do comprador;1000;variation;1;;;181389196748;Cor: Grafite | Desenho do tecido: Liso
MLB5002372470;98735;;Poltrona Sala Estar Decorativa Giratória Orgânica Lua Suede;2024-08-16;;active;;Premium;Por conta do comprador;1000;variation;1;;;181389196750;Cor: Marrom | Desenho do tecido: Liso
MLB5002372470;98735;;Poltrona Sala Estar Decorativa Giratória Orgânica Lua Suede;2024-08-16;;active;;Premium;Por conta do comprador;1000;variation;1;;;181389196752;Cor: Marrom rato | Desenho do tecido: Liso
MLB5002372470;98735;;Poltrona Sala Estar Decorativa Giratória Orgânica Lua Suede;2024-08-16;;active;;Premium;Por conta do comprador;1000;variation;1;;;181389196754;Cor: Preto | Desenho do tecido: Liso
MLB5002372470;98735;;Poltrona Sala Estar Decorativa Giratória Orgânica Lua Suede;2024-08-16;;active;;Premium;Por conta do comprador;1000;variation;1;;;181389196756;Cor: Rosa bebê | Desenho do tecido: Liso
MLB5002372470;98735;;Poltrona Sala Estar Decorativa Giratória Orgânica Lua Suede;2024-08-16;;active;;Premium;Por conta do comprador;1000;variation;1;;;181389196758;Cor: Rose | Desenho do tecido: Liso
MLB5002372470;98735;;Poltrona Sala Estar Decorativa Giratória Orgânica Lua Suede;2024-08-16;;active;;Premium;Por conta do comprador;998;variation;1;;;181389196760;Cor: Verde | Desenho do tecido: Liso
MLB3784941013;95847-94901;;Suporte Nicho Microondas Adega Jantar Para Cozinha Emma 60cm;2024-07-19;;active;;Premium;Frete gratis;2;variation;1;;;183777430625;Cor: Branco
MLB3784941013;95847-94905;;Suporte Nicho Microondas Adega Jantar Para Cozinha Emma 60cm;2024-07-19;;active;;Premium;Frete gratis;13;variation;1;;;183777430627;Cor: Freijó
MLB3784941013;95847-94909;;Suporte Nicho Microondas Adega Jantar Para Cozinha Emma 60cm;2024-07-19;;active;;Premium;Frete gratis;2;variation;1;;;183777430629;Cor: Grafite
MLB3784941013;95847-94913;;Suporte Nicho Microondas Adega Jantar Para Cozinha Emma 60cm;2024-07-19;;active;;Premium;Frete gratis;0;variation;1;;;183777430631;Cor: Preto
MLB5258457068;104603;;Sofá Retrátil Reclinável 4 Lugares 254cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;186746517675;Cor: Bege
MLB5258457068;104603;;Sofá Retrátil Reclinável 4 Lugares 254cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;186746517673;Cor: Azul
MLB5258457068;104603;;Sofá Retrátil Reclinável 4 Lugares 254cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;186746517677;Cor: Cinza
MLB5258457068;104603;;Sofá Retrátil Reclinável 4 Lugares 254cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;186746517679;Cor: Cinza claro
MLB5258457068;104603;;Sofá Retrátil Reclinável 4 Lugares 254cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;186746517681;Cor: Creme
MLB5258457068;104603;;Sofá Retrátil Reclinável 4 Lugares 254cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;186746517685;Cor: Verde
MLB5228893482;58139;7908477240741;Kit 6 Suculentas Artificiais Com Vaso Cerâmica Preto 8x4cm;2024-12-19;;active;;Premium;Frete gratis;19;item;0;;;;
MLB5258404494;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;182774519136;Cor: Bege
MLB5258404494;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;182774519134;Cor: Azul
MLB5258404494;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;182774519138;Cor: Cinza
MLB5258404494;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;182774519140;Cor: Cinza claro
MLB5258404494;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;182774519142;Cor: Creme
MLB5258404494;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;186744810547;Cor: Terracota
MLB5258404494;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Premium;Por conta do comprador;1000;variation;1;;;182774519146;Cor: Verde
MLB5258156152;103631;;Poltrona Sala Decorativa Orgânica Kit 2 Stella Max Linho;2025-01-15;;active;;Premium;Por conta do comprador;147;variation;1;;;182773441026;Cor: Bege
MLB5258156152;103631;;Poltrona Sala Decorativa Orgânica Kit 2 Stella Max Linho;2025-01-15;;active;;Premium;Por conta do comprador;147;variation;1;;;182773441028;Cor: Cinza
MLB5258156152;103631;;Poltrona Sala Decorativa Orgânica Kit 2 Stella Max Linho;2025-01-15;;active;;Premium;Por conta do comprador;147;variation;1;;;182773441030;Cor: Grafite
MLB5258156152;103631;;Poltrona Sala Decorativa Orgânica Kit 2 Stella Max Linho;2025-01-15;;active;;Premium;Por conta do comprador;147;variation;1;;;182773441032;Cor: Preto
MLB3943207285;63447;7908575904323;Porta Objeto Decorativo Redondo De Metal Rosê 8x9x9 Cm Rosa;2024-12-30;;active;;Classico;Por conta do comprador;32;item;0;;;;
MLB5258440024;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Classico;Por conta do comprador;1000;variation;1;;;186746666819;Cor: Bege
MLB5258440024;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Classico;Por conta do comprador;1000;variation;1;;;186746666817;Cor: Azul
MLB5258440024;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Classico;Por conta do comprador;1000;variation;1;;;186746666821;Cor: Cinza
MLB5258440024;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Classico;Por conta do comprador;1000;variation;1;;;186746666823;Cor: Cinza claro
MLB5258440024;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Classico;Por conta do comprador;1000;variation;1;;;186746666825;Cor: Creme
MLB5258440024;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Classico;Por conta do comprador;1000;variation;1;;;186746666827;Cor: Terracota
MLB5258440024;104571;;Sofá Retrátil Reclinável 2 Lugares 154cm Maili Bouclê;2025-01-15;;active;;Classico;Por conta do comprador;1000;variation;1;;;186746666829;Cor: Verde
MLB5258160096;103663;;Poltrona Para Sala Decorativa Orgânica Stella Max Sintético;2025-01-15;;active;;Classico;Por conta do comprador;295;variation;1;;;186744993845;Cor: Bege
MLB5258160096;103663;;Poltrona Para Sala Decorativa Orgânica Stella Max Sintético;2025-01-15;;active;;Classico;Por conta do comprador;295;variation;1;;;186744993847;Cor: Branco
MLB5258160096;103663;;Poltrona Para Sala Decorativa Orgânica Stella Max Sintético;2025-01-15;;active;;Classico;Por conta do comprador;295;variation;1;;;186744993849;Cor: Preto
MLB5251920582;103483;;Sofá 4 Lugares Orgânico Living 250cm Mersa Bouclê;2025-01-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;182740623646;Cor: Bege
MLB5251920582;103483;;Sofá 4 Lugares Orgânico Living 250cm Mersa Bouclê;2025-01-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;182740623644;Cor: Azul
MLB5251920582;103483;;Sofá 4 Lugares Orgânico Living 250cm Mersa Bouclê;2025-01-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;182740623648;Cor: Cinza
MLB5251920582;103483;;Sofá 4 Lugares Orgânico Living 250cm Mersa Bouclê;2025-01-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;182740623650;Cor: Cinza claro
MLB5251920582;103483;;Sofá 4 Lugares Orgânico Living 250cm Mersa Bouclê;2025-01-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;182740623652;Cor: Creme
MLB5251920582;103483;;Sofá 4 Lugares Orgânico Living 250cm Mersa Bouclê;2025-01-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;182740623654;Cor: Terracota
MLB5251920582;103483;;Sofá 4 Lugares Orgânico Living 250cm Mersa Bouclê;2025-01-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;182740623656;Cor: Verde
MLB3943123061;42477;7908274492510;Kit 02 Puffs Iron Suede Cinza Base Palito D'rossi;2024-12-30;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB5258172490;103631;;Poltrona Sala Decorativa Orgânica Kit 2 Stella Max Linho;2025-01-15;;active;;Classico;Por conta do comprador;147;variation;1;;;186744896465;Cor: Bege
MLB5258172490;103631;;Poltrona Sala Decorativa Orgânica Kit 2 Stella Max Linho;2025-01-15;;active;;Classico;Por conta do comprador;147;variation;1;;;186744896467;Cor: Cinza
MLB5258172490;103631;;Poltrona Sala Decorativa Orgânica Kit 2 Stella Max Linho;2025-01-15;;active;;Classico;Por conta do comprador;147;variation;1;;;186744896469;Cor: Grafite
MLB5258172490;103631;;Poltrona Sala Decorativa Orgânica Kit 2 Stella Max Linho;2025-01-15;;active;;Classico;Por conta do comprador;147;variation;1;;;186744896471;Cor: Preto
